============================================================
  Generated by:           Genus(TM) Synthesis Solution 21.17-s066_1
  Generated on:           May 23 2023  12:39:44 am
  Module:                 model_baseline
  Technology libraries:   scadv10_cln65gp_lvt_ff_1p1v_m40c 1.0
                          physical_cells 
  Operating conditions:   scadv10_cln65gp_lvt_ff_1p1v_m40c 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                      Instance                                            Module                        Cell Count   Cell Area   Net Area    Total Area 
    N1[12].N2[17].TR                                tmr_TRIPLICATE1h1_6070                                       2      13.200       1.067       14.267 
    N1[12].N2[16].TR                                tmr_TRIPLICATE1h1_6069                                       2      13.200       1.067       14.267 
    N1[12].N2[15].TR                                tmr_TRIPLICATE1h1_6068                                       2      13.200       1.067       14.267 
    N1[12].N2[14].TR                                tmr_TRIPLICATE1h0_3594                                       2      13.200       1.067       14.267 
    N1[12].N2[13].TR                                tmr_TRIPLICATE1h0_3593                                       2      13.200       1.067       14.267 
    N1[12].N2[12].TR                                tmr_TRIPLICATE1h0_3592                                       2      13.200       1.067       14.267 
    N1[12].N2[11].TR                                tmr_TRIPLICATE1h0_3591                                       2      13.200       1.067       14.267 
    N1[12].N2[10].TR                                tmr_TRIPLICATE1h1_6067                                       2      13.200       1.067       14.267 
    N1[12].N2[9].TR                                 tmr_TRIPLICATE1h0_3590                                       2      13.200       1.067       14.267 
    N1[12].N2[8].TR                                 tmr_TRIPLICATE1h1_6066                                       2      13.200       1.067       14.267 
    N1[12].N2[7].TR                                 tmr_TRIPLICATE1h0_3589                                       2      13.200       1.067       14.267 
    N1[12].N2[6].TR                                 tmr_TRIPLICATE1h0_3588                                       2      13.200       1.067       14.267 
    N1[12].N2[5].TR                                 tmr_TRIPLICATE1h1_6065                                       2      13.200       1.067       14.267 
    N1[12].N2[4].TR                                 tmr_TRIPLICATE1h0_3587                                       2      13.200       1.067       14.267 
    N1[12].N2[3].TR                                 tmr_TRIPLICATE1h1_6064                                       2      13.200       1.067       14.267 
    N1[12].N2[2].TR                                 tmr_TRIPLICATE1h0_3586                                       2      13.200       1.067       14.267 
    N1[12].N2[1].TR                                 tmr_TRIPLICATE1h1_6063                                       2      13.200       1.067       14.267 
    N1[12].N2[0].TR                                 tmr_TRIPLICATE1h1_6062                                       2      13.200       1.067       14.267 
    N1[11].N2[803].TR                               tmr_TRIPLICATE1h1_6061                                       2      13.200       1.067       14.267 
    N1[11].N2[802].TR                               tmr_TRIPLICATE1h1_6060                                       2      13.200       1.067       14.267 
    N1[11].N2[801].TR                               tmr_TRIPLICATE1h1_6059                                       2      13.200       1.067       14.267 
    N1[11].N2[800].TR                               tmr_TRIPLICATE1h0_3585                                       2      13.200       1.067       14.267 
    N1[11].N2[799].TR                               tmr_TRIPLICATE1h0_3584                                       2      13.200       1.067       14.267 
    N1[11].N2[798].TR                               tmr_TRIPLICATE1h1_6058                                       2      13.200       1.067       14.267 
    N1[11].N2[797].TR                               tmr_TRIPLICATE1h1_6057                                       2      13.200       1.067       14.267 
